/home/rdmerrio/gits/yaep/test/compare_parsers/ansic.y, warning,parser-conflict, 1 shift/reduce conflict 
/home/rdmerrio/gits/yaep/src/yaep.c,5796,old-style-cast,23: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,5796,conversion,10: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,5801,,1: warning: no previous declaration for 'int trans_visit_node_eq(hash_table_entry_t, hash_table_entry_t)' 
/home/rdmerrio/gits/yaep/src/yaep.c,5803,old-style-cast,75: warning: use of old-style cast to 'const struct trans_visit_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5804,old-style-cast,75: warning: use of old-style cast to 'const struct trans_visit_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6790,sign-conversion,20: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,5837,old-style-cast,39: warning: use of old-style cast to 'struct trans_visit_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5837,,10: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'trans_visit_node*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6887,old-style-cast,66: warning: use of old-style cast to 'struct yaep_parse_context*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5987,sign-conversion,46: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6028,old-style-cast,74: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6040,old-style-cast,58: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,sign-conversion,46: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6057,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,old-style-cast,50: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6062,old-style-cast,18: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6062,old-style-cast,55: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5987,sign-conversion,46: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,old-style-cast,19: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,conversion,10: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6028,old-style-cast,74: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,7043,old-style-cast,70: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/yaep.c,6040,old-style-cast,58: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,sign-conversion,46: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6057,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,old-style-cast,50: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,7119,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6175,old-style-cast,43: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6175,old-style-cast,43: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,6062,old-style-cast,18: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6062,old-style-cast,55: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,old-style-cast,64: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,cast-qual,36: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,,39: warning: cast from type 'const char*' to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,old-style-cast,64: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,7132,old-style-cast,65: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,old-style-cast,19: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,conversion,10: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6164,,34: warning: unused variable 'alt' 
/home/rdmerrio/gits/yaep/src/yaep.c,6221,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7173,shadow,53: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6224,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,cast-qual,74: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,old-style-cast,64: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,,32: warning: cast from type 'const char*' to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,6175,old-style-cast,43: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6175,old-style-cast,43: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,old-style-cast,64: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,,39: warning: cast from type 'const char*' to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,147,shadow,21: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,146,shadow,22: warning: declaration of 'parse_alloc' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,old-style-cast,64: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,140,shadow,21: warning: declaration of 'syntax_error' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,139,shadow,20: warning: declaration of 'read_token' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,155,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6164,,34: warning: unused variable 'alt' 
/home/rdmerrio/gits/yaep/src/yaep.c,5567,cast-qual,76: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6221,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6315,sign-conversion,57: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6316,old-style-cast,52: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,6224,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5644,sign-conversion,53: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,166,conversion,25: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,6339,old-style-cast,63: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6343,old-style-cast,63: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,old-style-cast,64: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,,32: warning: cast from type 'const char*' to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/objstack.h,216,sign-conversion,4: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/objstack.h,214,conversion,3: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,5645,sign-conversion,32: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6435,old-style-cast,73: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,166,conversion,25: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6315,sign-conversion,57: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6316,old-style-cast,52: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5673,sign-conversion,51: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6339,old-style-cast,63: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6343,old-style-cast,63: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,29,old-style-cast,40: warning: use of old-style cast to 'long int' 
/home/rdmerrio/gits/yaep/src/yaep.c,6353,sign-conversion,20: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,29,old-style-cast,40: warning: use of old-style cast to 'long int' 
/home/rdmerrio/gits/yaep/src/yaep.c,6552,sign-conversion,61: warning: conversion to 'ptrdiff_t' {aka 'long int'} from 'size_t' {aka 'long unsigned int'} may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6376,sign-conversion,24: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5736,cast-qual,12: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,sign-conversion,67: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6614,conversion,44: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,old-style-cast,71: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6435,old-style-cast,73: warning: use of old-style cast to 'struct yaep_tree_node*' 
./src/sgramm.y,301,,36: warning: "/*" within comment 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,conversion,73: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,old-style-cast,76: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6631,old-style-cast,38: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6631,old-style-cast,75: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5741,cast-qual,4: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/objstack.h,303,conversion,39: warning: conversion from 'int' to 'char' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/objstack.h,303,conversion,39: warning: conversion from 'int' to 'char' may change value 
/home/rdmerrio/gits/yaep/src/objstack.h,303,conversion,39: warning: conversion from 'int' to 'char' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5742,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6552,sign-conversion,61: warning: conversion to 'ptrdiff_t' {aka 'long int'} from 'size_t' {aka 'long unsigned int'} may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,29,old-style-cast,40: warning: use of old-style cast to 'long int' 
/home/rdmerrio/gits/yaep/src/yaep.c,6585,sign-conversion,36: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
./src/sgramm.y,492,cast-qual,19: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,492,cast-qual,48: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,500,cast-qual,11: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,500,cast-qual,40: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,sign-conversion,67: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6614,conversion,44: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,old-style-cast,71: warning: use of old-style cast to 'struct yaep_tree_node*' 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,conversion,73: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,5796,conversion,10: warning: conversion from 'long unsigned int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,old-style-cast,76: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,166,conversion,25: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6631,old-style-cast,38: warning: use of old-style cast to 'char*' 
./src/sgramm.y,608,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6631,old-style-cast,75: warning: use of old-style cast to 'struct yaep_tree_node**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
./src/sgramm.y,640,sign-conversion,34: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,29,old-style-cast,40: warning: use of old-style cast to 'long int' 
/home/rdmerrio/gits/yaep/src/yaep.c,6652,sign-conversion,36: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,643,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
/home/rdmerrio/gits/yaep/src/yaep.c,5801,missing-prototypes,1: warning: no previous prototype for 'trans_visit_node_eq' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct parse_state**' 
./src/sgramm.y,694,,10: warning: to be safe all intermediate pointers in cast from 'char **' to 'const char **' must be 'const' qualified 
/home/rdmerrio/gits/yaep/src/yaep.cpp,29,old-style-cast,40: warning: use of old-style cast to 'long int' 
/home/rdmerrio/gits/yaep/src/yaep.c,6706,sign-conversion,32: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6790,sign-conversion,20: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,4292,shadow,43: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5837,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6887,old-style-cast,66: warning: use of old-style cast to 'struct yaep_parse_context*' 
/home/rdmerrio/gits/yaep/src/yaep.c,4306,shadow,39: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,4320,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,4334,shadow,37: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5983,sign-conversion,49: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6790,sign-conversion,20: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7043,old-style-cast,70: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/yaep.c,4348,shadow,47: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,sign-conversion,27: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,4362,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6887,old-style-cast,66: warning: use of old-style cast to 'struct yaep_parse_context*' 
/home/rdmerrio/gits/yaep/src/yaep.c,7119,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,7132,old-style-cast,65: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/yaep.c,6057,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,7173,shadow,53: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,conversion,10: warning: conversion from 'long unsigned int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,147,shadow,21: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,146,shadow,22: warning: declaration of 'parse_alloc' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,140,shadow,21: warning: declaration of 'syntax_error' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,139,shadow,20: warning: declaration of 'read_token' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,155,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,7043,old-style-cast,70: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,cast-qual,39: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,7119,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,7132,old-style-cast,65: warning: use of old-style cast to 'enum yaep_tree_node_type' 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6164,,34: warning: unused variable 'alt' 
/home/rdmerrio/gits/yaep/src/yaep.c,7173,shadow,53: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6217,sign-conversion,53: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7210,sign-conversion,26: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7223,,1: warning: no previous declaration for 'const char* read_terminal(int*)' 
/home/rdmerrio/gits/yaep/src/yaep.c,7255,,1: warning: no previous declaration for 'const char* read_rule(const char***, const char**, int*, int**)' 
/home/rdmerrio/gits/yaep/src/yaep.c,7255,shadow,56: warning: declaration of 'anode_cost' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6224,sign-conversion,60: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7326,,12: warning: comparison of integer expressions of different signedness: 'int' and 'long unsigned int' 
/home/rdmerrio/gits/yaep/src/yaep.c,7334,,43: warning: unused parameter 'err_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,7335,,53: warning: unused parameter 'start_ignored_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,7337,,26: warning: unused parameter 'start_recovered_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,cast-qual,32: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,97,shadow,48: warning: declaration of 'description' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,147,shadow,21: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,146,shadow,22: warning: declaration of 'parse_alloc' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,140,shadow,21: warning: declaration of 'syntax_error' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,139,shadow,20: warning: declaration of 'read_token' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,155,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,6315,sign-conversion,55: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6551,sign-conversion,28: warning: conversion to 'ptrdiff_t' {aka 'long int'} from 'long unsigned int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,cast-qual,36: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,sign-conversion,44: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6614,conversion,44: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,cast-qual,74: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,conversion,73: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,5567,cast-qual,76: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,5644,sign-conversion,53: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6790,sign-conversion,20: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5645,sign-conversion,32: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5673,sign-conversion,51: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5736,cast-qual,12: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,7119,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5741,cast-qual,4: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,5742,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,7132,sign-conversion,49: warning: unsigned conversion from 'int' to 'unsigned int' changes value from '-129' to '4294967167' 
